pucid,dtxsid,gender,min.age,max.age,pr.chem,min.wf,max.wf,product,form,form.id
AC.0100.010,DTXSID4020749,B,0,99,1,0.00016,0.00016,body paint,liquid,3
AC.0100.010,DTXSID4020749,B,0,99,1,0.00016,0.00016,body paint,paste,1
AC.0100.010,DTXSID4020749,B,0,99,1,0.00016,0.00016,body paint,paste,2
AC.0100.010,DTXSID4020749,B,0,99,1,0.00016,0.00016,body paint,paste,3
AC.0100.010,DTXSID4020749,B,0,99,1,0.00016,0.00016,body paint,pump spray,1
AC.0100.010,DTXSID4020749,B,0,99,1,0.00016,0.00016,body paint,pump spray,2
AC.0100.010,DTXSID4020749,B,0,99,1,0.00016,0.00016,body paint,pump spray,3
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,aerosol,1
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,aerosol,2
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,aerosol,3
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,gel,1
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,gel,2
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,gel,3
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,liquid,1
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,liquid,2
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,liquid,3
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,paste,1
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,paste,2
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,paste,3
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,pump spray,1
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,pump spray,2
AC.0100.010,DTXSID4022527,B,0,99,1,0.00016,0.01,body paint,pump spray,3
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,aerosol,1
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,aerosol,2
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,aerosol,3
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,gel,1
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,gel,2
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,gel,3
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,liquid,1
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,liquid,2
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,liquid,3
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,paste,1
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,paste,2
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,paste,3
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,pump spray,1
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,pump spray,2
AC.0100.010,DTXSID4022529,B,0,99,1,0.00128,0.01,body paint,pump spray,3
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,aerosol,1
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,aerosol,2
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,aerosol,3
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,gel,1
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,gel,2
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,gel,3
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,liquid,1
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,liquid,2
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,liquid,3
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,paste,1
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,paste,2
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,paste,3
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,pump spray,1
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,pump spray,2
AC.0100.010,DTXSID4024436,B,0,99,1,1e-04,1e-04,body paint,pump spray,3
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,aerosol,1
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,aerosol,2
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,aerosol,3
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,gel,1
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,gel,2
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,gel,3
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,liquid,1
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,liquid,2
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,liquid,3
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,paste,1
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,paste,2
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,paste,3
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,pump spray,1
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,pump spray,2
AC.0100.010,DTXSID4034310,B,0,99,1,0.001,0.001,body paint,pump spray,3
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,aerosol,1
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,aerosol,2
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,aerosol,3
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,gel,1
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,gel,2
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,gel,3
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,liquid,1
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,liquid,2
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,liquid,3
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,paste,1
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,paste,2
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,paste,3
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,pump spray,1
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,pump spray,2
AC.0100.010,DTXSID5021124,B,0,99,1,0.001,0.001,body paint,pump spray,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,aerosol,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,aerosol,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,aerosol,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,aerosol,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,aerosol,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,aerosol,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,gel,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,gel,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,gel,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,gel,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,gel,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,gel,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,liquid,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,liquid,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,liquid,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,liquid,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,liquid,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,liquid,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,paste,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,paste,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,paste,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,paste,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,paste,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,paste,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,pump spray,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,pump spray,1
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,pump spray,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,pump spray,2
AC.0100.010,DTXSID5026386,B,0,99,1,0.09,0.09,body paint,pump spray,3
AC.0100.010,DTXSID5026386,B,0,99,1,0.15,0.15,body paint,pump spray,3
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,aerosol,1
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,aerosol,2
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,aerosol,3
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,gel,1
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,gel,2
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,gel,3
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,liquid,1
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,liquid,2
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,liquid,3
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,paste,1
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,paste,2
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,paste,3
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,pump spray,1
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,pump spray,2
AC.0100.010,DTXSID5030955,B,0,99,1,0.01,0.01,body paint,pump spray,3
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,aerosol,1
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,aerosol,2
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,aerosol,3
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,gel,1
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,gel,2
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,gel,3
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,liquid,1
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,liquid,2
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,liquid,3
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,paste,1
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,paste,2
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,paste,3
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,pump spray,1
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,pump spray,2
AC.0100.010,DTXSID6021456,B,0,99,1,0.001,0.001,body paint,pump spray,3
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,aerosol,1
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,aerosol,2
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,aerosol,3
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,gel,1
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,gel,2
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,gel,3
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,liquid,1
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,liquid,2
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,liquid,3
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,paste,1
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,paste,2
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,paste,3
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,pump spray,1
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,pump spray,2
AC.0100.010,DTXSID7020762,B,0,99,1,0.05,0.05,body paint,pump spray,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,aerosol,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,aerosol,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,aerosol,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,aerosol,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,aerosol,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,aerosol,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,gel,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,gel,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,gel,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,gel,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,gel,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,gel,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,liquid,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,liquid,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,liquid,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,liquid,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,liquid,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,liquid,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,paste,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,paste,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,paste,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,paste,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,paste,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,paste,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,pump spray,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,pump spray,1
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,pump spray,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,pump spray,2
AC.0100.010,DTXSID7024665,B,0,99,1,0.219,0.219,body paint,pump spray,3
AC.0100.010,DTXSID7024665,B,0,99,1,0.5,0.5,body paint,pump spray,3
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,aerosol,1
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,aerosol,2
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,aerosol,3
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,gel,1
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,gel,2
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,gel,3
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,liquid,1
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,liquid,2
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,liquid,3
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,paste,1
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,paste,2
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,paste,3
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,pump spray,1
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,pump spray,2
AC.0100.010,DTXSID7027594,B,0,99,1,0.0015,0.0015,body paint,pump spray,3
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,aerosol,1
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,aerosol,2
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,aerosol,3
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,gel,1
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,gel,2
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,gel,3
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,liquid,1
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,liquid,2
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,liquid,3
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,paste,1
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,paste,2
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,paste,3
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,pump spray,1
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,pump spray,2
AC.0100.010,DTXSID8020597,B,0,99,1,0.1,0.1,body paint,pump spray,3
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,aerosol,1
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,aerosol,2
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,aerosol,3
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,gel,1
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,gel,2
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,gel,3
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,liquid,1
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,liquid,2
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,liquid,3
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,paste,1
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,paste,2
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,paste,3
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,pump spray,1
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,pump spray,2
AC.0100.010,DTXSID8021482,B,0,99,1,0.327,0.327,body paint,pump spray,3
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,aerosol,1
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,aerosol,2
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,aerosol,3
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,gel,1
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,gel,2
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,gel,3
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,liquid,1
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,liquid,2
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,liquid,3
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,paste,1
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,paste,2
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,paste,3
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,pump spray,1
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,pump spray,2
AC.0100.010,DTXSID8027117,B,0,99,1,0.05,0.3,body paint,pump spray,3
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,aerosol,1
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,aerosol,2
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,aerosol,3
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,gel,1
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,gel,2
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,gel,3
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,liquid,1
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,liquid,2
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,liquid,3
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,paste,1
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,paste,2
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,paste,3
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,pump spray,1
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,pump spray,2
AC.0100.010,DTXSID8027456,B,0,99,1,0.1,0.1,body paint,pump spray,3
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,aerosol,1
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,aerosol,2
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,aerosol,3
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,gel,1
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,gel,2
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,gel,3
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,liquid,1
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,liquid,2
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,liquid,3
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,paste,1
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,paste,2
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,paste,3
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,pump spray,1
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,pump spray,2
AC.0100.010,DTXSID8035217,B,0,99,1,0.003,0.003,body paint,pump spray,3
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,aerosol,1
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,aerosol,2
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,aerosol,3
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,gel,1
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,gel,2
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,gel,3
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,liquid,1
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,liquid,2
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,liquid,3
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,paste,1
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,paste,2
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,paste,3
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,pump spray,1
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,pump spray,2
AC.0100.010,DTXSID8041246,B,0,99,1,0.6,0.6,body paint,pump spray,3
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,aerosol,1
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,aerosol,2
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,aerosol,3
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,gel,1
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,gel,2
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,gel,3
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,liquid,1
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,liquid,2
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,liquid,3
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,paste,1
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,paste,2
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,paste,3
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,pump spray,1
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,pump spray,2
AC.0100.010,DTXSID8060169,B,0,99,1,0.05,0.05,body paint,pump spray,3
AC.0100.010,DTXSID9020584,B,0,99,1,0.13447,0.13447,body paint,aerosol,1
AC.0100.010,DTXSID9020584,B,0,99,1,0.3,0.5,body paint,aerosol,1
AC.0100.010,DTXSID9020584,B,0,99,1,0.13447,0.13447,body paint,aerosol,2
AC.0100.010,DTXSID9020584,B,0,99,1,0.3,0.5,body paint,aerosol,2
AC.0100.010,DTXSID9020584,B,0,99,1,0.13447,0.13447,body paint,aerosol,3
AC.0100.010,DTXSID9020584,B,0,99,1,0.3,0.5,body paint,aerosol,3
AC.0100.010,DTXSID9020584,B,0,99,1,0.13447,0.13447,body paint,gel,1
AC.0100.010,DTXSID9020584,B,0,99,1,0.3,0.5,body paint,gel,1
AC.0100.010,DTXSID9020584,B,0,99,1,0.13447,0.13447,body paint,gel,2
AC.0100.010,DTXSID9020584,B,0,99,1,0.3,0.5,body paint,gel,2
AC.0100.010,DTXSID9020584,B,0,99,1,0.13447,0.13447,body paint,gel,3
AC.0100.010,DTXSID9020584,B,0,99,1,0.3,0.5,body paint,gel,3
AC.0100.010,DTXSID9020584,B,0,99,1,0.13447,0.13447,body paint,liquid,1
AC.0100.010,DTXSID9020584,B,0,99,1,0.3,0.5,body paint,liquid,1
